0,0,0,0,0
255,204,334,370,0
257,206,336,372,0
257,205,336,371,0
256,206,335,372,0
258,204,337,370,0
255,202,334,368,0
254,203,333,369,0
253,204,332,370,0
254,204,333,370,0
255,203,334,369,0
256,202,335,368,0
256,203,335,369,0
257,203,336,369,0
256,202,335,368,0
257,201,336,367,0
259,200,338,366,0
261,198,340,364,0
265,196,344,362,0
262,199,341,365,0
260,198,339,364,0
258,199,337,365,0
257,198,336,364,0
253,200,332,366,0
255,199,334,365,0
257,197,336,363,0
259,195,338,361,0
260,194,339,360,0
262,192,341,358,0
265,190,344,356,0
266,188,345,354,0
264,189,343,355,0
262,191,341,357,0
260,193,339,359,0
259,195,338,361,0
256,192,335,358,0
253,194,332,360,0
251,192,330,358,0
253,191,332,357,0
252,192,331,358,0
249,191,328,357,0
246,190,325,356,0
251,188,330,354,0
255,186,334,352,0
259,188,338,354,0
262,185,341,351,0
263,182,342,348,0
266,185,345,351,0
272,190,351,356,0
282,194,361,360,0
293,201,372,367,0
301,197,380,363,0
307,201,386,367,0
313,204,392,370,0
322,209,401,375,0
330,204,409,370,0
334,200,413,366,0
332,202,411,368,0
330,199,409,365,0
322,202,401,368,0
308,197,387,363,0
296,192,375,358,0
287,196,366,362,0
280,193,359,359,0
272,197,351,363,0
263,193,342,359,0
253,191,332,357,0
246,194,325,360,0
241,190,320,356,0
234,195,313,361,0
229,198,308,364,0
227,195,306,361,0
225,197,304,363,0
222,195,301,361,0
220,196,299,362,0
223,198,302,364,0
225,196,304,362,0
227,198,306,364,0
225,199,304,365,0
222,197,301,363,0
225,198,304,364,0
224,197,303,363,0
222,198,301,364,0
220,200,299,366,0
217,201,296,367,0
221,203,300,369,0
222,204,301,370,0
225,205,304,371,0
228,203,307,369,0
232,201,311,367,0
237,203,316,369,0
242,207,321,373,0
248,202,327,368,0
253,206,332,372,0
257,210,336,376,0
262,205,341,371,0
264,203,343,369,0
269,206,348,372,0
275,202,354,368,0
283,199,362,365,0
289,202,368,368,0
297,206,376,372,0
300,203,379,369,0
302,200,381,366,0
305,207,384,373,0
309,203,388,369,0
311,201,390,367,0
308,205,387,371,0
304,203,383,369,0
301,206,380,372,0
303,208,382,374,0
306,205,385,371,0
308,208,387,374,0
311,214,390,380,0
314,219,393,385,0
310,213,389,379,0
314,207,393,373,0
312,201,391,367,0
306,194,385,360,0
301,187,380,353,0
308,182,387,348,0
305,178,384,344,0
306,182,385,348,0
302,185,381,351,0
311,192,390,358,0
324,196,403,362,0
332,199,411,365,0
340,204,419,370,0
351,212,430,378,0
363,216,442,382,0
375,211,454,377,0
386,218,465,384,0
391,207,470,373,0
397,217,476,383,0
405,212,484,378,0
411,207,490,373,0
420,201,499,367,0
432,205,511,371,0
441,197,520,363,0
454,192,533,358,0
462,185,541,351,0
468,189,547,355,0
476,198,555,364,0
481,194,560,360,0
487,194,566,360,0
494,198,573,364,0
504,191,583,357,0
509,193,588,359,0
511,195,590,361,0
507,197,586,363,0
502,201,581,367,0
498,204,577,370,0
507,206,586,372,0
504,202,583,368,0
502,204,581,370,0
497,199,576,365,0
501,197,580,363,0
505,200,584,366,0
511,205,590,371,0
519,209,598,375,0
527,205,606,371,0
530,202,609,368,0
536,205,615,371,0
540,200,619,366,0
545,196,624,362,0
547,199,626,365,0
550,201,629,367,0
548,199,627,365,0
550,200,629,366,0
547,202,626,368,0
549,200,628,366,0
551,202,630,368,0
555,203,634,369,0
558,205,637,371,0
562,207,641,373,0
565,208,644,374,0
566,207,645,373,0
568,208,647,374,0
566,208,645,374,0
565,209,644,375,0
566,208,645,374,0
565,210,644,376,0
565,210,644,376,0
563,209,642,375,0
562,208,641,374,0
560,207,639,373,0
557,208,636,374,0
554,211,633,377,0
552,210,631,376,0
547,214,626,380,0
536,205,615,371,0
546,216,625,382,0
535,225,614,391,0
524,217,603,383,0
525,219,604,385,0
526,217,605,383,0
527,216,606,382,0
529,214,608,380,0
530,216,609,382,0
528,219,607,385,0
527,221,606,387,0
526,222,605,388,0
524,223,603,389,0
523,225,602,391,0
525,223,604,389,0
526,224,605,390,0
525,226,604,392,0
524,227,603,393,0
523,228,602,394,0
524,229,603,395,0
526,228,605,394,0
525,229,604,395,0
526,228,605,394,0
527,229,606,395,0
525,227,604,393,0
526,229,605,395,0
526,228,605,394,0
528,225,607,391,0
530,220,609,386,0
529,217,608,383,0
531,214,610,380,0
