0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
180,153,284,297,0
176,151,280,295,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
151,185,255,329,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
151,223,255,367,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
138,273,242,417,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
137,265,241,409,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
170,269,274,413,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
169,269,273,413,0
0,0,0,0,0
182,280,286,424,0
0,0,0,0,0
169,325,273,469,0
0,0,0,0,0
169,326,273,470,0
0,0,0,0,0
0,0,0,0,0
212,308,316,452,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
183,275,287,419,0
189,284,293,428,0
0,0,0,0,0
190,295,294,439,0
209,313,313,457,0
0,0,0,0,0
207,280,311,424,0
0,0,0,0,0
208,290,312,434,0
204,288,308,432,0
203,272,307,416,0
189,281,293,425,0
202,288,306,432,0
0,0,0,0,0
205,284,309,428,0
0,0,0,0,0
0,0,0,0,0
180,300,284,444,0
0,0,0,0,0
179,300,283,444,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
174,278,278,422,0
156,318,260,462,0
0,0,0,0,0
179,290,283,434,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
152,275,256,419,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
137,301,241,445,0
137,310,241,454,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
124,319,228,463,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
137,313,241,457,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
138,319,242,463,0
0,0,0,0,0
0,0,0,0,0
176,296,280,440,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
192,269,296,413,0
215,269,319,413,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
228,271,332,415,0
0,0,0,0,0
230,275,334,419,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
235,266,339,410,0
0,0,0,0,0
0,0,0,0,0
239,251,343,395,0
224,266,328,410,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
249,219,353,363,0
263,220,367,364,0
260,226,364,370,0
0,0,0,0,0
257,228,361,372,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
272,269,376,413,0
273,262,377,406,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
276,249,380,393,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
274,212,378,356,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
287,218,391,362,0
315,234,419,378,0
0,0,0,0,0
0,0,0,0,0
288,238,392,382,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
